"step","time","part","epoch","loss","lr","outcome_score","outcome_auroc","outcome_auprc","outcome_f_measure","outcome_accuracy","cpc_mse","cpc_mae"
2160,"2023-09-13 22:38:58.253266","train",3,0.34664052724838257,0.0009440091349012091,"","","","","","",""
2180,"2023-09-13 22:39:01.900744","train",3,0.2710111737251282,0.0009552872365874302,"","","","","","",""
2200,"2023-09-13 22:39:05.452927","train",3,0.26884904503822327,0.0009666571629908327,"","","","","","",""
2220,"2023-09-13 22:39:09.121917","train",3,0.24605336785316467,0.0009781185883286237,"","","","","","",""
2240,"2023-09-13 22:39:13.137685","train",3,0.28510603308677673,0.0009896711841962886,"","","","","","",""
2260,"2023-09-13 22:39:16.825796","train",3,0.16933175921440125,0.0010013146195770005,"","","","","","",""
2280,"2023-09-13 22:39:20.432040","train",3,0.2287367582321167,0.001013048560851106,"","","","","","",""
2300,"2023-09-13 22:39:24.087432","train",3,0.21862612664699554,0.0010248726718056853,"","","","","","",""
2320,"2023-09-13 22:39:27.839849","train",3,0.299495130777359,0.001036786613644182,"","","","","","",""
2340,"2023-09-13 22:39:31.975152","train",3,0.25561025738716125,0.0010487900449961153,"","","","","","",""
2360,"2023-09-13 22:39:35.723241","train",3,0.24648432433605194,0.001060882621926858,"","","","","","",""
2380,"2023-09-13 22:39:39.295626","train",3,0.31284281611442566,0.001073063997947492,"","","","","","",""
2400,"2023-09-13 22:39:42.788327","train",3,0.20256002247333527,0.0010853338240247373,"","","","","","",""
2408,"2023-09-13 22:40:13.303853","train",3,"","",0.6304099727855325,0.8846279021263249,0.9181345815802953,0.7967117550520755,0.8075463853230082,2.745647315628086,0.8105088093134453
2408,"2023-09-13 22:40:21.977342","val",3,"","",0.3201035375323555,0.7708938229639233,0.7959094668802538,0.6975372122325368,0.7091749817473838,4.506692625943052,1.1968848868337796
2420,"2023-09-13 22:40:27.216710","train",4,0.22664685547351837,0.0010976917485909518,"","","","","","",""
2440,"2023-09-13 22:40:30.748943","train",4,0.21492493152618408,0.0011101374175542062,"","","","","","",""
2460,"2023-09-13 22:40:34.140505","train",4,0.1885308027267456,0.001122670474308426,"","","","","","",""
2480,"2023-09-13 22:40:37.632326","train",4,0.23436903953552246,0.0011352905597436166,"","","","","","",""
2500,"2023-09-13 22:40:41.636600","train",4,0.2647988796234131,0.0011479973122561424,"","","","","","",""
2520,"2023-09-13 22:40:45.251266","train",4,0.1970478594303131,0.0011607903677590993,"","","","","","",""
2540,"2023-09-13 22:40:48.818806","train",4,0.21348980069160461,0.0011736693596927387,"","","","","","",""
2560,"2023-09-13 22:40:52.444386","train",4,0.28385671973228455,0.0011866339190349726,"","","","","","",""
2580,"2023-09-13 22:40:56.040412","train",4,0.2032393515110016,0.0011996836743119518,"","","","","","",""
2600,"2023-09-13 22:40:59.884594","train",4,0.23120751976966858,0.0012128182516086983,"","","","","","",""
2620,"2023-09-13 22:41:03.449653","train",4,0.25104600191116333,0.0012260372745798347,"","","","","","",""
2640,"2023-09-13 22:41:07.002552","train",4,0.2475670874118805,0.001239340364460357,"","","","","","",""
2660,"2023-09-13 22:41:10.537191","train",4,0.24723832309246063,0.0012527271400764855,"","","","","","",""
2680,"2023-09-13 22:41:14.437493","train",4,0.19993315637111664,0.0012661972178565958,"","","","","","",""
2700,"2023-09-13 22:41:18.011005","train",4,0.2373991459608078,0.001279750211842204,"","","","","","",""
2720,"2023-09-13 22:41:21.742443","train",4,0.22051019966602325,0.0012933857336990245,"","","","","","",""
2740,"2023-09-13 22:41:25.401319","train",4,0.22355706989765167,0.0013071033927280979,"","","","","","",""
2760,"2023-09-13 22:41:29.251239","train",4,0.3017308712005615,0.0013209027958769898,"","","","","","",""
2780,"2023-09-13 22:41:32.928657","train",4,0.3168353736400604,0.001334783547751045,"","","","","","",""
2800,"2023-09-13 22:41:36.530266","train",4,0.3109700381755829,0.0013487452506247225,"","","","","","",""
2820,"2023-09-13 22:41:40.183275","train",4,0.25355854630470276,0.0013627875044529949,"","","","","","",""
2840,"2023-09-13 22:41:44.048803","train",4,0.33866459131240845,0.001376909906882798,"","","","","","",""
2860,"2023-09-13 22:41:47.637337","train",4,0.25848910212516785,0.0013911120532645758,"","","","","","",""
2880,"2023-09-13 22:41:51.280810","train",4,0.3248189091682434,0.0014053935366638596,"","","","","","",""
2900,"2023-09-13 22:41:54.971245","train",4,0.19995462894439697,0.0014197539478729409,"","","","","","",""
2920,"2023-09-13 22:41:58.593445","train",4,0.19360025227069855,0.0014341928754225868,"","","","","","",""
2940,"2023-09-13 22:42:02.448879","train",4,0.2386186569929123,0.0014487099055938354,"","","","","","",""
2960,"2023-09-13 22:42:05.966486","train",4,0.289191871881485,0.0014633046224298485,"","","","","","",""
2980,"2023-09-13 22:42:09.444770","train",4,0.24647794663906097,0.0014779766077478293,"","","","","","",""
3000,"2023-09-13 22:42:13.009982","train",4,0.2974596917629242,0.001492725441151004,"","","","","","",""
3010,"2023-09-13 22:42:43.697831","train",4,"","",0.597840400316039,0.8808911605821251,0.9114581472379575,0.7466304267807178,0.7769866431058676,3.2412556519931397,0.9344108934047087
3010,"2023-09-13 22:42:52.419019","val",4,"","",0.2924935289042278,0.7514967946818746,0.7759735517771164,0.6283667673606714,0.6787539547335119,4.8610367486006325,1.2854709174981747
3020,"2023-09-14 01:46:09.196377","train",5,0.32604706287384033,0.0015075507000406729,"","","","","","",""
3040,"2023-09-14 01:46:12.716693","train",5,0.2693023383617401,0.0015224519596283102,"","","","","","",""
3060,"2023-09-14 01:46:16.248234","train",5,0.2109755128622055,0.0015374287929477417,"","","","","","",""
3080,"2023-09-14 01:46:19.888097","train",5,0.27558764815330505,0.001552480770867377,"","","","","","",""
3100,"2023-09-14 01:46:24.258140","train",5,0.2076568603515625,0.0015676074621025077,"","","","","","",""
3120,"2023-09-14 01:46:27.937236","train",5,0.28058719635009766,0.0015828084332276584,"","","","","","",""
3140,"2023-09-14 01:46:31.414494","train",5,0.26672324538230896,0.0015980832486890166,"","","","","","",""
3160,"2023-09-14 01:46:34.998031","train",5,0.2233104705810547,0.001613431470816897,"","","","","","",""
3180,"2023-09-14 01:46:38.838067","train",5,0.28895139694213867,0.0016288526598383013,"","","","","","",""
3200,"2023-09-14 01:46:42.442527","train",5,0.20910273492336273,0.0016443463738895023,"","","","","","",""
3220,"2023-09-14 01:46:46.026053","train",5,0.22666838765144348,0.0016599121690287133,"","","","","","",""
3240,"2023-09-14 01:46:49.550620","train",5,0.2557043731212616,0.0016755495992488052,"","","","","","",""
3260,"2023-09-14 01:46:53.202620","train",5,0.23831675946712494,0.0016912582164900873,"","","","","","",""
3280,"2023-09-14 01:46:57.225797","train",5,0.23733782768249512,0.0017070375706531487,"","","","","","",""
3300,"2023-09-14 01:47:00.794213","train",5,0.16384100914001465,0.0017228872096117466,"","","","","","",""
3320,"2023-09-14 01:47:04.247131","train",5,0.13433483242988586,0.0017388066792257692,"","","","","","",""
3340,"2023-09-14 01:47:07.842680","train",5,0.2130504846572876,0.0017547955233542453,"","","","","","",""
3360,"2023-09-14 01:47:11.624826","train",5,0.23880039155483246,0.0017708532838684133,"","","","","","",""
3380,"2023-09-14 01:47:15.193482","train",5,0.323045939207077,0.0017869795006648466,"","","","","","",""
3400,"2023-09-14 01:47:18.630628","train",5,0.19162629544734955,0.0018031737116786422,"","","","","","",""
3420,"2023-09-14 01:47:22.201478","train",5,0.24377083778381348,0.0018194354528966554,"","","","","","",""
3440,"2023-09-14 01:47:25.993006","train",5,0.30689215660095215,0.0018357642583707971,"","","","","","",""
3460,"2023-09-14 01:47:29.731716","train",5,0.1504671424627304,0.0018521596602313842,"","","","","","",""
3480,"2023-09-14 01:47:33.242984","train",5,0.2604556083679199,0.0018686211887005456,"","","","","","",""
3500,"2023-09-14 01:47:36.903645","train",5,0.22773797810077667,0.0018851483721056845,"","","","","","",""
3520,"2023-09-14 01:47:40.509729","train",5,0.1852858066558838,0.0019017407368929866,"","","","","","",""
3540,"2023-09-14 01:47:44.481499","train",5,0.20687632262706757,0.0019183978076410015,"","","","","","",""
3560,"2023-09-14 01:47:48.055176","train",5,0.12729166448116302,0.0019351191070742495,"","","","","","",""
3580,"2023-09-14 01:47:51.561843","train",5,0.3133281171321869,0.00195190415607691,"","","","","","",""
3600,"2023-09-14 01:47:55.142153","train",5,0.2450987547636032,0.0019687524737065417,"","","","","","",""
3612,"2023-09-14 01:48:33.391026","train",5,"","",0.6420858572557282,0.8949756400600256,0.9224263662512784,0.8076507958039647,0.8112883945740866,2.6150927706460165,0.7778701730679278
3612,"2023-09-14 01:48:44.815797","val",5,"","",0.4171699741156169,0.788093593265919,0.8183755575784791,0.7151114363169637,0.7186663421757119,4.255536626916525,1.1340958870771478
3620,"2023-09-14 01:48:53.327255","train",6,0.29998645186424255,0.001985663577207866,"","","","","","",""
3640,"2023-09-14 01:48:56.864324","train",6,0.26321688294410706,0.0020026369820266,"","","","","","",""
3660,"2023-09-14 01:49:00.438230","train",6,0.2948603332042694,0.002019672201823341,"","","","","","",""
3680,"2023-09-14 01:49:03.915122","train",6,0.24580828845500946,0.0020367687484874955,"","","","","","",""
3700,"2023-09-14 01:49:07.939744","train",6,0.27254968881607056,0.0020539261321512745,"","","","","","",""
3720,"2023-09-14 01:49:11.498390","train",6,0.23737721145153046,0.002071143861203722,"","","","","","",""
3740,"2023-09-14 01:49:15.127338","train",6,0.3305110037326813,0.002088421442304804,"","","","","","",""
3760,"2023-09-14 01:49:18.639680","train",6,0.28578609228134155,0.002105758380399548,"","","","","","",""
3780,"2023-09-14 01:49:22.568385","train",6,0.27546319365501404,0.002123154178732217,"","","","","","",""
3800,"2023-09-14 01:49:26.073925","train",6,0.2625286281108856,0.002140608338860559,"","","","","","",""
3820,"2023-09-14 01:49:29.710678","train",6,0.17994026839733124,0.0021581203606700705,"","","","","","",""
3840,"2023-09-14 01:49:33.358474","train",6,0.2732470631599426,0.0021756897423883433,"","","","","","",""
3860,"2023-09-14 01:49:36.953798","train",6,0.2413000613451004,0.002193315980599431,"","","","","","",""
3880,"2023-09-14 01:49:40.883380","train",6,0.27936694025993347,0.0022109985702582777,"","","","","","",""
3900,"2023-09-14 01:49:44.443003","train",6,0.255846232175827,0.0022287370047051856,"","","","","","",""
3920,"2023-09-14 01:49:48.243175","train",6,0.30049967765808105,0.0022465307756803377,"","","","","","",""
3940,"2023-09-14 01:49:51.803098","train",6,0.19141565263271332,0.002264379373338357,"","","","","","",""
3960,"2023-09-14 01:49:55.704210","train",6,0.2179005891084671,0.002282282286262916,"","","","","","",""
3980,"2023-09-14 01:49:59.262891","train",6,0.272797554731369,0.0023002390014813913,"","","","","","",""
4000,"2023-09-14 01:50:02.900877","train",6,0.2032299041748047,0.002318249004479557,"","","","","","",""
4020,"2023-09-14 01:50:06.470570","train",6,0.2694723904132843,0.002336311779216339,"","","","","","",""
4040,"2023-09-14 01:50:10.406700","train",6,0.19977717101573944,0.0023544268081385836,"","","","","","",""
4060,"2023-09-14 01:50:14.065756","train",6,0.19614540040493011,0.002372593572195906,"","","","","","",""
4080,"2023-09-14 01:50:17.633687","train",6,0.18348398804664612,0.002390811550855544,"","","","","","",""
4100,"2023-09-14 01:50:21.204712","train",6,0.26756224036216736,0.0024090802221172916,"","","","","","",""
4120,"2023-09-14 01:50:25.049217","train",6,0.1772131621837616,0.0024273990625284384,"","","","","","",""
4140,"2023-09-14 01:50:28.586356","train",6,0.22735081613063812,0.00244576754719878,"","","","","","",""
4160,"2023-09-14 01:50:32.097203","train",6,0.23485207557678223,0.0024641851498156545,"","","","","","",""
4180,"2023-09-14 01:50:35.676850","train",6,0.2735418975353241,0.002482651342659018,"","","","","","",""
4200,"2023-09-14 01:50:39.189972","train",6,0.2189549058675766,0.0025011655966165752,"","","","","","",""
4214,"2023-09-14 01:51:13.720039","train",6,"","",0.661838293389518,0.8933101783897985,0.9239450319710444,0.7898882727167271,0.8059872148017255,2.792630320669404,0.8222545605737748
4214,"2023-09-14 01:51:25.935504","val",6,"","",0.35763589301121657,0.8139917062062284,0.8319984047151308,0.7126104492574545,0.737162326600146,4.0725237284010705,1.0883426624482841
4220,"2023-09-14 01:51:32.092329","train",7,0.2481912225484848,0.0025197273811989286,"","","","","","",""
4240,"2023-09-14 01:51:35.616730","train",7,0.3003390431404114,0.0025383361645547903,"","","","","","",""
4260,"2023-09-14 01:51:39.129243","train",7,0.34364601969718933,0.0025569914134862103,"","","","","","",""
4280,"2023-09-14 01:51:42.538347","train",7,0.1718989908695221,0.002575692593463863,"","","","","","",""
4300,"2023-09-14 01:51:46.551902","train",7,0.20249728858470917,0.0025944391686423558,"","","","","","",""
4320,"2023-09-14 01:51:50.201383","train",7,0.2564445436000824,0.002613230601875592,"","","","","","",""
4340,"2023-09-14 01:51:53.703425","train",7,0.23952651023864746,0.002632066354732147,"","","","","","",""
4360,"2023-09-14 01:51:57.359427","train",7,0.23095563054084778,0.002650945887510715,"","","","","","",""
4380,"2023-09-14 01:52:01.240963","train",7,0.2617107629776001,0.0026698686592555544,"","","","","","",""
4400,"2023-09-14 01:52:04.747758","train",7,0.16323068737983704,0.0026888341277720024,"","","","","","",""
4420,"2023-09-14 01:52:08.325807","train",7,0.2146250307559967,0.002707841749642001,"","","","","","",""
4440,"2023-09-14 01:52:11.894279","train",7,0.30326011776924133,0.0027268909802396733,"","","","","","",""
4460,"2023-09-14 01:52:15.460972","train",7,0.2756385803222656,0.0027459812737469233,"","","","","","",""
4480,"2023-09-14 01:52:19.359394","train",7,0.2272627353668213,0.002765112083169082,"","","","","","",""
4500,"2023-09-14 01:52:22.960751","train",7,0.21144340932369232,0.0027842828603505754,"","","","","","",""
4520,"2023-09-14 01:52:26.641915","train",7,0.2733254134654999,0.0028034930559906303,"","","","","","",""
4540,"2023-09-14 01:52:30.289774","train",7,0.22954080998897552,0.00282274211965902,"","","","","","",""
4560,"2023-09-14 01:52:34.238818","train",7,0.2508507966995239,0.0028420294998118267,"","","","","","",""
4580,"2023-09-14 01:52:37.774931","train",7,0.2148825228214264,0.0028613546438072523,"","","","","","",""
4600,"2023-09-14 01:52:41.324748","train",7,0.2537967562675476,0.002880716997921446,"","","","","","",""
4620,"2023-09-14 01:52:44.816450","train",7,0.22490274906158447,0.002900116007364382,"","","","","","",""
4640,"2023-09-14 01:52:48.837946","train",7,0.21170936524868011,0.0029195511162957415,"","","","","","",""
4660,"2023-09-14 01:52:52.343008","train",7,0.24614758789539337,0.002939021767840851,"","","","","","",""
4680,"2023-09-14 01:52:55.814972","train",7,0.24505384266376495,0.0029585274041066282,"","","","","","",""
4700,"2023-09-14 01:52:59.437584","train",7,0.26282814145088196,0.002978067466197578,"","","","","","",""
4720,"2023-09-14 01:53:03.483755","train",7,0.25725510716438293,0.002997641394231798,"","","","","","",""
4740,"2023-09-14 01:53:07.048208","train",7,0.28288137912750244,0.003017248627357026,"","","","","","",""
4760,"2023-09-14 01:53:10.716363","train",7,0.2401520311832428,0.0030368886037667074,"","","","","","",""
4780,"2023-09-14 01:53:14.373335","train",7,0.3113497197628021,0.0030565607607160915,"","","","","","",""
4800,"2023-09-14 01:53:17.916583","train",7,0.3003915846347809,0.003076264534538363,"","","","","","",""
4816,"2023-09-14 01:53:54.825412","train",7,"","",0.6414713370204548,0.8911413301483426,0.9193736519346244,0.8085725885705268,0.8161218231900629,2.5706044384387505,0.7667480900161114
4816,"2023-09-14 01:54:07.274741","val",7,"","",0.3011216566005177,0.7481098571180126,0.790344216556225,0.6787764966009007,0.6909223655390606,4.792893648089559,1.2684351423704063
4820,"2023-09-14 01:54:13.202307","train",8,0.24981780350208282,0.0030959993606607793,"","","","","","",""
