"step","time","part","epoch","loss","lr","outcome_score","outcome_auroc","outcome_auprc","outcome_f_measure","outcome_accuracy","cpc_mse","cpc_mae"
20,"2023-09-16 12:54:18.526301","train",0,0.33821552991867065,0.00032017319380484455,"","","","","","",""
40,"2023-09-16 12:54:25.490955","train",0,0.2644471228122711,0.00032069275959641184,"","","","","","",""
60,"2023-09-16 12:54:32.447016","train",0,0.35008329153060913,0.00032155865050721363,"","","","","","",""
80,"2023-09-16 12:54:39.404523","train",0,0.33909761905670166,0.00032277078842947015,"","","","","","",""
100,"2023-09-16 12:54:46.369048","train",0,0.2779373228549957,0.0003243290640221495,"","","","","","",""
120,"2023-09-16 12:54:53.334705","train",0,0.2860065698623657,0.0003262333367208348,"","","","","","",""
140,"2023-09-16 12:55:00.301089","train",0,0.34324923157691956,0.000328483434750405,"","","","","","",""
160,"2023-09-16 12:55:07.267841","train",0,0.30949708819389343,0.0003310791551405269,"","","","","","",""
180,"2023-09-16 12:55:14.233450","train",0,0.3751729428768158,0.0003340202637439659,"","","","","","",""
200,"2023-09-16 12:55:21.200819","train",0,0.3320358395576477,0.00033730649525770713,"","","","","","",""
220,"2023-09-16 12:55:28.168169","train",0,0.23721234500408173,0.00034093755324688616,"","","","","","",""
240,"2023-09-16 12:55:35.135946","train",0,0.22253234684467316,0.00034491311017152866,"","","","","","",""
260,"2023-09-16 12:55:42.109007","train",0,0.2342391461133957,0.0003492328074160998,"","","","","","",""
280,"2023-09-16 12:55:49.085721","train",0,0.3107365667819977,0.0003538962553218455,"","","","","","",""
300,"2023-09-16 12:55:56.062475","train",0,0.2546221911907196,0.00035890303322195453,"","","","","","",""
320,"2023-09-16 12:56:03.038696","train",0,0.37532901763916016,0.0003642526894794898,"","","","","","",""
340,"2023-09-16 12:56:10.018206","train",0,0.2067200243473053,0.00036994474152813716,"","","","","","",""
360,"2023-09-16 12:56:16.996004","train",0,0.22053493559360504,0.00037597867591573474,"","","","","","",""
380,"2023-09-16 12:56:23.972379","train",0,0.2252495139837265,0.00038235394835058837,"","","","","","",""
400,"2023-09-16 12:56:30.948663","train",0,0.22774887084960938,0.0003890699837505668,"","","","","","",""
401,"2023-09-16 12:57:25.824614","train",0,"","",0.599157229391625,0.8645300989103623,0.9005055948549147,0.7807212683102243,0.7929941271243698,2.9418949119068656,0.8595707083831402
401,"2023-09-16 12:57:38.546113","val",0,"","",0.22131147540983606,0.7355005542524276,0.7542771616260288,0.6833256233501059,0.7009004623996106,4.703334144560721,1.2460452664881967
420,"2023-09-16 12:57:46.405847","train",1,0.20946004986763,0.00039612617629498047,"","","","","","",""
440,"2023-09-16 12:57:53.389380","train",1,0.2313726395368576,0.0004035218894792277,"","","","","","",""
460,"2023-09-16 12:58:00.370660","train",1,0.25236615538597107,0.00041125645617221245,"","","","","","",""
