"step","time","part","epoch","loss","lr","outcome_score","outcome_auroc","outcome_auprc","outcome_f_measure","outcome_accuracy","cpc_mse","cpc_mae"
20,"2023-09-20 02:16:34.753927","train",0,0.36924660205841064,0.000320069657218351,"","","","","","",""
40,"2023-09-20 02:16:40.024745","train",0,0.3004123866558075,0.00032027862634625374,"","","","","","",""
60,"2023-09-20 02:16:45.281648","train",0,0.2255212366580963,0.00032062689980235076,"","","","","","",""
80,"2023-09-20 02:16:50.539217","train",0,0.3191060423851013,0.00032111446495134907,"","","","","","",""
100,"2023-09-20 02:16:55.796901","train",0,0.3314681947231293,0.00032174130410448417,"","","","","","",""
120,"2023-09-20 02:17:01.055720","train",0,0.30253568291664124,0.0003225073945201532,"","","","","","",""
140,"2023-09-20 02:17:06.314261","train",0,0.26473110914230347,0.00032341270840475014,"","","","","","",""
160,"2023-09-20 02:17:11.572864","train",0,0.24971657991409302,0.0003244572129136652,"","","","","","",""
180,"2023-09-20 02:17:16.830919","train",0,0.24753046035766602,0.00032564087015248596,"","","","","","",""
200,"2023-09-20 02:17:22.090066","train",0,0.28479641675949097,0.0003269636371783591,"","","","","","",""
220,"2023-09-20 02:17:27.350246","train",0,0.2222965508699417,0.00032842546600156224,"","","","","","",""
240,"2023-09-20 02:17:32.614980","train",0,0.2266000211238861,0.0003300263035872367,"","","","","","",""
260,"2023-09-20 02:17:37.880720","train",0,0.261673241853714,0.0003317660918573115,"","","","","","",""
280,"2023-09-20 02:17:43.146512","train",0,0.28474998474121094,0.0003336447676926136,"","","","","","",""
300,"2023-09-20 02:17:48.412789","train",0,0.3293627202510834,0.00033566226293515935,"","","","","","",""
320,"2023-09-20 02:17:53.678362","train",0,0.20224550366401672,0.00033781850439062056,"","","","","","",""
340,"2023-09-20 02:17:58.944438","train",0,0.2802242040634155,0.00034011341383098723,"","","","","","",""
360,"2023-09-20 02:18:04.210736","train",0,0.20409052073955536,0.00034254690799740035,"","","","","","",""
380,"2023-09-20 02:18:09.477421","train",0,0.2569580674171448,0.0003451188986031738,"","","","","","",""
400,"2023-09-20 02:18:14.742002","train",0,0.2021787464618683,0.0003478292923370027,"","","","","","",""
420,"2023-09-20 02:18:20.008915","train",0,0.2703884541988373,0.00035067799086633926,"","","","","","",""
440,"2023-09-20 02:18:25.275305","train",0,0.23185212910175323,0.00035366489084096616,"","","","","","",""
460,"2023-09-20 02:18:30.542012","train",0,0.2524721324443817,0.00035678988389674805,"","","","","","",""
480,"2023-09-20 02:18:35.808915","train",0,0.25748151540756226,0.000360052856659558,"","","","","","",""
500,"2023-09-20 02:18:41.076143","train",0,0.24885115027427673,0.00036345369074939054,"","","","","","",""
520,"2023-09-20 02:18:46.343050","train",0,0.24550481140613556,0.00036699226278466297,"","","","","","",""
535,"2023-09-20 02:19:45.537965","train",0,"","",0.4212097269774383,0.8123576776167565,0.8579762733577925,0.7083900654166795,0.7377475183202536,3.8166935190478664,1.0782703601683905
535,"2023-09-20 02:19:58.493087","val",0,"","",0.3438308886971527,0.7593235326281498,0.7804544853503197,0.6464087622473091,0.6836213190557313,4.985641275249453,1.3166220491603797
540,"2023-09-20 02:20:01.056022","train",1,0.3117505609989166,0.0003706684443866848,"","","","","","",""
560,"2023-09-20 02:20:06.326355","train",1,0.2189900130033493,0.00037448210218431807,"","","","","","",""
580,"2023-09-20 02:20:11.594576","train",1,0.24841593205928802,0.0003784330978188156,"","","","","","",""
600,"2023-09-20 02:20:16.863316","train",1,0.32709789276123047,0.0003825212879488421,"","","","","","",""
620,"2023-09-20 02:20:22.131519","train",1,0.2041187286376953,0.00038674652425567044,"","","","","","",""
640,"2023-09-20 02:20:27.401574","train",1,0.2754541337490082,0.00039110865344856895,"","","","","","",""
660,"2023-09-20 02:20:32.671403","train",1,0.3220219016075134,0.00039560751727035683,"","","","","","",""
680,"2023-09-20 02:20:37.947813","train",1,0.25797805190086365,0.0004002429525031496,"","","","","","",""
700,"2023-09-20 02:20:43.224800","train",1,0.24606086313724518,0.0004050147909742778,"","","","","","",""
720,"2023-09-20 02:20:48.501147","train",1,0.22405734658241272,0.00040992285956239095,"","","","","","",""
740,"2023-09-20 02:20:53.777532","train",1,0.22275175154209137,0.00041496698020373514,"","","","","","",""
760,"2023-09-20 02:20:59.053927","train",1,0.2499564290046692,0.00042014696989861773,"","","","","","",""
780,"2023-09-20 02:21:04.330158","train",1,0.21746042370796204,0.00042546264071803997,"","","","","","",""
800,"2023-09-20 02:21:09.606408","train",1,0.2949680685997009,0.00043091379981052315,"","","","","","",""
820,"2023-09-20 02:21:14.882566","train",1,0.2173413634300232,0.0004365002494090978,"","","","","","",""
840,"2023-09-20 02:21:20.159440","train",1,0.2612452805042267,0.0004422217868384846,"","","","","","",""
860,"2023-09-20 02:21:25.435690","train",1,0.27688026428222656,0.00044807820452244,"","","","","","",""
880,"2023-09-20 02:21:30.712849","train",1,0.18361642956733704,0.000454069289991298,"","","","","","",""
900,"2023-09-20 02:21:35.988790","train",1,0.23607401549816132,0.0004601948258896645,"","","","","","",""
920,"2023-09-20 02:21:41.266623","train",1,0.24624015390872955,0.0004664545899843199,"","","","","","",""
940,"2023-09-20 02:21:46.543827","train",1,0.21017464995384216,0.0004728483551722628,"","","","","","",""
960,"2023-09-20 02:21:51.821731","train",1,0.3383418619632721,0.0004793758894889649,"","","","","","",""
980,"2023-09-20 02:21:57.098084","train",1,0.18905813992023468,0.0004860369561167782,"","","","","","",""
1000,"2023-09-20 02:22:02.375150","train",1,0.28783467411994934,0.0004928313133935307,"","","","","","",""
1020,"2023-09-20 02:22:07.651888","train",1,0.16124548017978668,0.0004997587148212893,"","","","","","",""
1040,"2023-09-20 02:22:12.929278","train",1,0.26818907260894775,0.0005068189090753081,"","","","","","",""
1060,"2023-09-20 02:22:18.206616","train",1,0.27144110202789307,0.0005140116400131423,"","","","","","",""
1070,"2023-09-20 02:23:16.039797","train",1,"","",0.3349135282240365,0.7829169022141176,0.8316205681648774,0.5403728652852193,0.6541240060287927,5.109765604698301,1.401538381580999
1070,"2023-09-20 02:23:29.022096","val",1,"","",0.21742881794650562,0.7240578070103192,0.7569234026515721,0.48575108150928636,0.5926016062302263,6.313458262350937,1.6485762959357508
1080,"2023-09-20 02:23:32.915951","train",2,0.19350065290927887,0.0005213366466839441,"","","","","","",""
1100,"2023-09-20 02:23:38.193735","train",2,0.23795031011104584,0.0005287936633379267,"","","","","","",""
1120,"2023-09-20 02:23:43.469235","train",2,0.25479182600975037,0.0005363824194360095,"","","","","","",""
1140,"2023-09-20 02:23:48.745239","train",2,0.17501845955848694,0.0005441026396596285,"","","","","","",""
1160,"2023-09-20 02:23:54.022467","train",2,0.18791347742080688,0.0005519540439207285,"","","","","","",""
1180,"2023-09-20 02:23:59.298387","train",2,0.2087547928094864,0.0005599363473719242,"","","","","","",""
1200,"2023-09-20 02:24:04.575184","train",2,0.16028058528900146,0.0005680492604168324,"","","","","","",""
1220,"2023-09-20 02:24:09.851448","train",2,0.24328698217868805,0.0005762924887205822,"","","","","","",""
1240,"2023-09-20 02:24:15.128159","train",2,0.19936154782772064,0.0005846657332204868,"","","","","","",""
1260,"2023-09-20 02:24:20.404231","train",2,0.21041648089885712,0.0005931686901369014,"","","","","","",""
1280,"2023-09-20 02:24:25.680886","train",2,0.21736624836921692,0.0006018010509842393,"","","","","","",""
1300,"2023-09-20 02:24:30.956861","train",2,0.2733928859233856,0.0006105625025821645,"","","","","","",""
1320,"2023-09-20 02:24:36.233157","train",2,0.1991310566663742,0.0006194527270669548,"","","","","","",""
1340,"2023-09-20 02:24:41.510012","train",2,0.21714185178279877,0.0006284714019030337,"","","","","","",""
1360,"2023-09-20 02:24:46.787009","train",2,0.21929608285427094,0.0006376181998946706,"","","","","","",""
1380,"2023-09-20 02:24:52.065418","train",2,0.1852431446313858,0.0006468927891978516,"","","","","","",""
1400,"2023-09-20 02:24:57.342205","train",2,0.3108581602573395,0.0006562948333323207,"","","","","","",""
1420,"2023-09-20 02:25:02.619990","train",2,0.2092585265636444,0.0006658239911937853,"","","","","","",""
