"step","time","part","epoch","loss","lr","outcome_score","outcome_auroc","outcome_auprc","outcome_f_measure","outcome_accuracy","cpc_mse","cpc_mae"
20,"2023-09-15 02:44:37.071592","train",0,0.31010037660598755,0.00032007683977690153,"","","","","","",""
40,"2023-09-15 02:44:41.811334","train",0,0.33431416749954224,0.00032030735603242374,"","","","","","",""
60,"2023-09-15 02:44:46.542295","train",0,0.3467961847782135,0.0003206915395411406,"","","","","","",""
80,"2023-09-15 02:44:51.274009","train",0,0.34715351462364197,0.00032122937492775304,"","","","","","",""
100,"2023-09-15 02:44:56.005307","train",0,0.35056108236312866,0.0003219208406677011,"","","","","","",""
120,"2023-09-15 02:45:00.735481","train",0,0.3214934468269348,0.0003227659090880332,"","","","","","",""
140,"2023-09-15 02:45:05.466517","train",0,0.3204115629196167,0.00032376454636850235,"","","","","","",""
160,"2023-09-15 02:45:10.201868","train",0,0.32170963287353516,0.0003249167125429298,"","","","","","",""
180,"2023-09-15 02:45:14.938681","train",0,0.2910202145576477,0.0003262223615007982,"","","","","","",""
200,"2023-09-15 02:45:19.676562","train",0,0.32683834433555603,0.0003276814409891018,"","","","","","",""
220,"2023-09-15 02:45:24.414296","train",0,0.31678277254104614,0.00032929389261443075,"","","","","","",""
240,"2023-09-15 02:45:29.151004","train",0,0.3575461506843567,0.0003310596518453163,"","","","","","",""
260,"2023-09-15 02:45:33.887589","train",0,0.29511693120002747,0.000332978648014807,"","","","","","",""
280,"2023-09-15 02:45:38.626351","train",0,0.2403252124786377,0.00033505080432329973,"","","","","","",""
300,"2023-09-15 02:45:43.364759","train",0,0.2865356504917145,0.00033727603784161446,"","","","","","",""
320,"2023-09-15 02:45:48.103219","train",0,0.2597850263118744,0.00033965425951430674,"","","","","","",""
340,"2023-09-15 02:45:52.841717","train",0,0.2658866345882416,0.00034218537416324385,"","","","","","",""
360,"2023-09-15 02:45:57.579279","train",0,0.25766369700431824,0.0003448692804914003,"","","","","","",""
380,"2023-09-15 02:46:02.317333","train",0,0.2990295886993408,0.00034770587108691985,"","","","","","",""
400,"2023-09-15 02:46:07.056011","train",0,0.24307027459144592,0.000350695032427413,"","","","","","",""
420,"2023-09-15 02:46:11.793846","train",0,0.23750989139080048,0.00035383664488449883,"","","","","","",""
440,"2023-09-15 02:46:16.533174","train",0,0.34661146998405457,0.0003571305827285952,"","","","","","",""
460,"2023-09-15 02:46:21.273499","train",0,0.21926820278167725,0.0003605767141339443,"","","","","","",""
480,"2023-09-15 02:46:26.012703","train",0,0.3056294918060303,0.00036417490118390017,"","","","","","",""
500,"2023-09-15 02:46:30.754581","train",0,0.2979503571987152,0.00036792499987643463,"","","","","","",""
520,"2023-09-15 02:46:35.500187","train",0,0.34909412264823914,0.0003718268601299087,"","","","","","",""
540,"2023-09-15 02:46:40.245971","train",0,0.3207349479198456,0.0003758803257890766,"","","","","","",""
560,"2023-09-15 02:46:44.990420","train",0,0.28223034739494324,0.0003800852346313357,"","","","","","",""
580,"2023-09-15 02:46:49.735985","train",0,0.3004024922847748,0.000384441418373219,"","","","","","",""
600,"2023-09-15 02:46:54.480494","train",0,0.35357457399368286,0.00038894870267712923,"","","","","","",""
602,"2023-09-15 02:47:50.794245","train",0,"","",0.5068914054955667,0.8333459592358857,0.8763257807446231,0.7578288691491273,0.764721168338444,3.358921053999272,0.9638272439062419
602,"2023-09-15 02:48:03.926484","val",0,"","",0.3701466781708369,0.7806877836599347,0.8071618714383045,0.7025297851137837,0.7099050863957167,4.454125091263081,1.1837430031637868
620,"2023-09-15 02:48:09.468576","train",1,0.31734395027160645,0.0003936069071583167,"","","","","","",""
640,"2023-09-15 02:48:14.215573","train",1,0.2309153527021408,0.00039841584539209666,"","","","","","",""
660,"2023-09-15 02:48:18.961303","train",1,0.2630625367164612,0.00040337532492131217,"","","","","","",""
680,"2023-09-15 02:48:23.708379","train",1,0.2774543762207031,0.00040848514726403613,"","","","","","",""
700,"2023-09-15 02:48:28.454602","train",1,0.3788732588291168,0.0004137451079215147,"","","","","","",""
720,"2023-09-15 02:48:33.201896","train",1,0.23251695930957794,0.000419154996386349,"","","","","","",""
740,"2023-09-15 02:48:37.948848","train",1,0.3027327358722687,0.0004247145961509243,"","","","","","",""
760,"2023-09-15 02:48:42.695084","train",1,0.2738425135612488,0.0004304236847160704,"","","","","","",""
