"step","time","part","epoch","loss","lr","outcome_score","outcome_auroc","outcome_auprc","outcome_f_measure","outcome_accuracy","cpc_mse","cpc_mae"
20,"2023-09-18 02:32:50.936031","train",0,0.3055435121059418,0.00032005501380935,"","","","","","",""
40,"2023-09-18 02:32:55.645026","train",0,0.2618282437324524,0.00032022005366108986,"","","","","","",""
60,"2023-09-18 02:33:00.346958","train",0,0.32067781686782837,0.0003204951148263269,"","","","","","",""
80,"2023-09-18 02:33:05.055033","train",0,0.29945310950279236,0.0003208801894237258,"","","","","","",""
100,"2023-09-18 02:33:09.765412","train",0,0.27195510268211365,0.0003213752664197357,"","","","","","",""
120,"2023-09-18 02:33:14.475123","train",0,0.3007745146751404,0.0003219803316289035,"","","","","","",""
140,"2023-09-18 02:33:19.184678","train",0,0.2772851288318634,0.0003226953677142779,"","","","","","",""
160,"2023-09-18 02:33:23.894710","train",0,0.26294735074043274,0.00032352035418791326,"","","","","","",""
180,"2023-09-18 02:33:28.602289","train",0,0.23773936927318573,0.000324455267411451,"","","","","","",""
200,"2023-09-18 02:33:33.312376","train",0,0.23591719567775726,0.00032550008059679687,"","","","","","",""
220,"2023-09-18 02:33:38.021992","train",0,0.24809685349464417,0.0003266547638068936,"","","","","","",""
240,"2023-09-18 02:33:42.731799","train",0,0.29112422466278076,0.0003279192839565721,"","","","","","",""
260,"2023-09-18 02:33:47.442486","train",0,0.24636970460414886,0.0003292936048135053,"","","","","","",""
280,"2023-09-18 02:33:52.151872","train",0,0.21851439774036407,0.00033077768699924133,"","","","","","",""
300,"2023-09-18 02:33:56.869988","train",0,0.20212996006011963,0.0003323714879903362,"","","","","","",""
320,"2023-09-18 02:34:01.588128","train",0,0.30129924416542053,0.00033407496211956735,"","","","","","",""
340,"2023-09-18 02:34:06.305288","train",0,0.3006182610988617,0.0003358880605772484,"","","","","","",""
360,"2023-09-18 02:34:11.023648","train",0,0.377472847700119,0.00033781073141262233,"","","","","","",""
380,"2023-09-18 02:34:15.740759","train",0,0.2899123430252075,0.0003398429195353523,"","","","","","",""
400,"2023-09-18 02:34:20.457432","train",0,0.24891960620880127,0.0003419845667170995,"","","","","","",""
420,"2023-09-18 02:34:25.176181","train",0,0.18337224423885345,0.00034423561159319105,"","","","","","",""
440,"2023-09-18 02:34:29.893915","train",0,0.27397558093070984,0.0003465959896643833,"","","","","","",""
460,"2023-09-18 02:34:34.612689","train",0,0.23798830807209015,0.00034906563329870077,"","","","","","",""
480,"2023-09-18 02:34:39.332166","train",0,0.1792653501033783,0.0003516444717333797,"","","","","","",""
500,"2023-09-18 02:34:44.051863","train",0,0.28000518679618835,0.00035433243107689874,"","","","","","",""
520,"2023-09-18 02:34:48.770738","train",0,0.2775397300720215,0.0003571294343110874,"","","","","","",""
540,"2023-09-18 02:34:53.489500","train",0,0.2719905972480774,0.00036003540129334304,"","","","","","",""
560,"2023-09-18 02:34:58.208015","train",0,0.21193575859069824,0.0003630502487589164,"","","","","","",""
580,"2023-09-18 02:35:02.926121","train",0,0.26574259996414185,0.0003661738903233047,"","","","","","",""
