"step","time","part","epoch","loss","lr","outcome_score","outcome_auroc","outcome_auprc","outcome_f_measure","outcome_accuracy","cpc_mse","cpc_mae"
20,"2023-09-14 08:15:39.280590","train",0,0.37447258830070496,0.00032007683977690153,"","","","","","",""
40,"2023-09-14 08:15:44.024896","train",0,0.32933446764945984,0.00032030735603242374,"","","","","","",""
60,"2023-09-14 08:15:48.726164","train",0,0.296440064907074,0.0003206915395411406,"","","","","","",""
80,"2023-09-14 08:15:53.427127","train",0,0.3104745149612427,0.00032122937492775304,"","","","","","",""
100,"2023-09-14 08:15:58.127901","train",0,0.3400786519050598,0.0003219208406677011,"","","","","","",""
120,"2023-09-14 08:16:02.827000","train",0,0.30785122513771057,0.0003227659090880332,"","","","","","",""
140,"2023-09-14 08:16:07.527796","train",0,0.2552964985370636,0.00032376454636850235,"","","","","","",""
160,"2023-09-14 08:16:12.230314","train",0,0.3542080521583557,0.0003249167125429298,"","","","","","",""
180,"2023-09-14 08:16:16.929673","train",0,0.2303311675786972,0.0003262223615007982,"","","","","","",""
200,"2023-09-14 08:16:21.633583","train",0,0.3269796669483185,0.0003276814409891018,"","","","","","",""
220,"2023-09-14 08:16:26.339605","train",0,0.28658929467201233,0.00032929389261443075,"","","","","","",""
240,"2023-09-14 08:16:31.051140","train",0,0.23879031836986542,0.0003310596518453163,"","","","","","",""
260,"2023-09-14 08:16:35.757961","train",0,0.21598564088344574,0.000332978648014807,"","","","","","",""
280,"2023-09-14 08:16:40.471025","train",0,0.2732459604740143,0.00033505080432329973,"","","","","","",""
300,"2023-09-14 08:16:45.180008","train",0,0.2393200397491455,0.00033727603784161446,"","","","","","",""
320,"2023-09-14 08:16:49.886750","train",0,0.3113238513469696,0.00033965425951430674,"","","","","","",""
340,"2023-09-14 08:16:54.594447","train",0,0.2795616686344147,0.00034218537416324385,"","","","","","",""
360,"2023-09-14 08:16:59.302595","train",0,0.24429547786712646,0.0003448692804914003,"","","","","","",""
380,"2023-09-14 08:17:04.012022","train",0,0.24154925346374512,0.00034770587108691985,"","","","","","",""
400,"2023-09-14 08:17:08.719605","train",0,0.24904322624206543,0.000350695032427413,"","","","","","",""
420,"2023-09-14 08:17:13.427763","train",0,0.35133567452430725,0.00035383664488449883,"","","","","","",""
440,"2023-09-14 08:17:18.136618","train",0,0.21533317863941193,0.0003571305827285952,"","","","","","",""
460,"2023-09-14 08:17:22.844291","train",0,0.2767816185951233,0.0003605767141339443,"","","","","","",""
480,"2023-09-14 08:17:27.553834","train",0,0.250916451215744,0.00036417490118390017,"","","","","","",""
500,"2023-09-14 08:17:32.262376","train",0,0.2020249217748642,0.00036792499987643463,"","","","","","",""
520,"2023-09-14 08:17:36.972341","train",0,0.2421363890171051,0.0003718268601299087,"","","","","","",""
540,"2023-09-14 08:17:41.680336","train",0,0.2679482400417328,0.0003758803257890766,"","","","","","",""
560,"2023-09-14 08:17:46.390054","train",0,0.23824742436408997,0.0003800852346313357,"","","","","","",""
580,"2023-09-14 08:17:51.100283","train",0,0.2334049791097641,0.000384441418373219,"","","","","","",""
600,"2023-09-14 08:17:55.807495","train",0,0.31794676184654236,0.00038894870267712923,"","","","","","",""
602,"2023-09-14 08:18:52.101126","train",0,"","",0.551312439645334,0.841754966905931,0.8848875796992103,0.7634083657155166,0.7723091315420196,3.2483238916896213,0.936177953328829
602,"2023-09-14 08:19:05.367721","val",0,"","",0.3157894736842105,0.7733890428077497,0.7974839090959128,0.697118821154568,0.7082015088829399,4.378194207836456,1.1647602823071306
620,"2023-09-14 08:19:10.910465","train",1,0.28227707743644714,0.0003936069071583167,"","","","","","",""
640,"2023-09-14 08:19:15.621378","train",1,0.2819855809211731,0.00039841584539209666,"","","","","","",""
660,"2023-09-14 08:19:20.331050","train",1,0.23243199288845062,0.00040337532492131217,"","","","","","",""
680,"2023-09-14 08:19:25.040263","train",1,0.2735762298107147,0.00040848514726403613,"","","","","","",""
700,"2023-09-14 08:19:29.750217","train",1,0.32540163397789,0.0004137451079215147,"","","","","","",""
720,"2023-09-14 08:19:34.459593","train",1,0.34036141633987427,0.000419154996386349,"","","","","","",""
740,"2023-09-14 08:19:39.170044","train",1,0.1833202838897705,0.0004247145961509243,"","","","","","",""
760,"2023-09-14 08:19:43.879876","train",1,0.21922913193702698,0.0004304236847160704,"","","","","","",""
780,"2023-09-14 08:19:48.592366","train",1,0.26311132311820984,0.00043628203359996794,"","","","","","",""
800,"2023-09-14 08:19:53.306047","train",1,0.25498825311660767,0.00044228940834729457,"","","","","","",""
820,"2023-09-14 08:19:58.019675","train",1,0.2095886915922165,0.0004484455685386055,"","","","","","",""
840,"2023-09-14 08:20:02.735232","train",1,0.23641598224639893,0.00045475026779995265,"","","","","","",""
860,"2023-09-14 08:20:07.451046","train",1,0.16540591418743134,0.00046120325381275064,"","","","","","",""
880,"2023-09-14 08:20:12.166744","train",1,0.3184225261211395,0.0004678042683238749,"","","","","","",""
900,"2023-09-14 08:20:16.882856","train",1,0.17963416874408722,0.00047455304715598653,"","","","","","",""
920,"2023-09-14 08:20:21.600323","train",1,0.22981908917427063,0.00048144932021812036,"","","","","","",""
940,"2023-09-14 08:20:26.316833","train",1,0.20142638683319092,0.0004884928115164808,"","","","","","",""
960,"2023-09-14 08:20:31.031359","train",1,0.186575785279274,0.0004956832391654949,"","","","","","",""
980,"2023-09-14 08:20:35.745387","train",1,0.23732085525989532,0.0005030203153990921,"","","","","","",""
1000,"2023-09-14 08:20:40.462001","train",1,0.20530414581298828,0.0005105037465822203,"","","","","","",""
1020,"2023-09-14 08:20:45.177569","train",1,0.2309177964925766,0.0005181332332225954,"","","","","","",""
1040,"2023-09-14 08:20:49.893638","train",1,0.28019392490386963,0.0005259084699826937,"","","","","","",""
1060,"2023-09-14 08:20:54.610089","train",1,0.2748221457004547,0.0005338291456919624,"","","","","","",""
1080,"2023-09-14 08:20:59.326516","train",1,0.2512999176979065,0.0005418949433592772,"","","","","","",""
1100,"2023-09-14 08:21:04.041960","train",1,0.2597258687019348,0.0005501055401856345,"","","","","","",""
1120,"2023-09-14 08:21:08.756349","train",1,0.30836644768714905,0.00055846060757706,"","","","","","",""
1140,"2023-09-14 08:21:13.471518","train",1,0.20332641899585724,0.0005669598111577656,"","","","","","",""
1160,"2023-09-14 08:21:18.187034","train",1,0.25421053171157837,0.000575602810783526,"","","","","","",""
1180,"2023-09-14 08:21:22.902772","train",1,0.20136801898479462,0.0005843892605553024,"","","","","","",""
1200,"2023-09-14 08:21:27.616509","train",1,0.18314993381500244,0.0005933188088330706,"","","","","","",""
1204,"2023-09-14 08:22:24.283545","train",1,"","",0.6266350627688526,0.8824487261426152,0.9166067388085508,0.7978571275434656,0.8007380073800738,2.7680993711345563,0.8161218231900629
1204,"2023-09-14 08:22:37.404556","val",1,"","",0.3826574633304573,0.7832871817625159,0.801562434442483,0.7108283231974579,0.7125821367729375,4.516427354587491,1.1993185689948893
1220,"2023-09-14 08:22:42.495499","train",2,0.26890119910240173,0.0006023910982499063,"","","","","","",""
1240,"2023-09-14 08:22:47.208565","train",2,0.2049253284931183,0.0006116057657262796,"","","","","","",""
1260,"2023-09-14 08:22:51.924282","train",2,0.2661246955394745,0.0006209624424845916,"","","","","","",""
1280,"2023-09-14 08:22:56.639903","train",2,0.2103092223405838,0.0006304607540639278,"","","","","","",""
1300,"2023-09-14 08:23:01.357960","train",2,0.17625531554222107,0.0006401003203350469,"","","","","","",""
1320,"2023-09-14 08:23:06.075083","train",2,0.2960357666015625,0.0006498807555155939,"","","","","","",""
1340,"2023-09-14 08:23:10.791890","train",2,0.26481038331985474,0.0006598016681855397,"","","","","","",""
1360,"2023-09-14 08:23:15.508172","train",2,0.21270246803760529,0.0006698626613028434,"","","","","","",""
1380,"2023-09-14 08:23:20.224709","train",2,0.31994935870170593,0.0006800633322193465,"","","","","","",""
1400,"2023-09-14 08:23:24.941306","train",2,0.2584477365016937,0.0006904032726968825,"","","","","","",""
1420,"2023-09-14 08:23:29.657692","train",2,0.18002857267856598,0.0007008820689236193,"","","","","","",""
1440,"2023-09-14 08:23:34.372818","train",2,0.19617654383182526,0.0007114993015306173,"","","","","","",""
1460,"2023-09-14 08:23:39.090512","train",2,0.25307437777519226,0.0007222545456086124,"","","","","","",""
1480,"2023-09-14 08:23:43.807090","train",2,0.2861630916595459,0.0007331473707250236,"","","","","","",""
1500,"2023-09-14 08:23:48.522905","train",2,0.3274235129356384,0.000744177340941181,"","","","","","",""
1520,"2023-09-14 08:23:53.238686","train",2,0.22633416950702667,0.0007553440148297622,"","","","","","",""
1540,"2023-09-14 08:23:57.954551","train",2,0.18029682338237762,0.0007666469454924744,"","","","","","",""
1560,"2023-09-14 08:24:02.670259","train",2,0.1975172460079193,0.0007780856805779234,"","","","","","",""
1580,"2023-09-14 08:24:07.387478","train",2,0.21020391583442688,0.0007896597622997284,"","","","","","",""
